"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"690","Nostalgia","2006","2012",0.762778952079937,1,"0.7628","ns","Wilcoxon"
"691","Nostalgia","2006","2023",0.0309500079341474,1,"0.0310","*","Wilcoxon"
"692","Nostalgia","2006","2013",1,1,"1.0000","ns","Wilcoxon"
"693","Nostalgia","2006","2014",0.0592528603297213,1,"0.0593","ns","Wilcoxon"
"694","Nostalgia","2006","2015",0.461538461538462,1,"0.4615","ns","Wilcoxon"
"695","Nostalgia","2006","2017",0.0245869444415682,1,"0.0246","*","Wilcoxon"
"696","Nostalgia","2006","2019",0.156704475086935,1,"0.1567","ns","Wilcoxon"
"697","Nostalgia","2006","2020",0.585806334132172,1,"0.5858","ns","Wilcoxon"
"698","Nostalgia","2006","2022",0.146257768065318,1,"0.1463","ns","Wilcoxon"
"699","Nostalgia","2006","2024",0.0139095871448549,1,"0.0139","*","Wilcoxon"
"700","Nostalgia","2006","2016",0.131868131868132,1,"0.1319","ns","Wilcoxon"
"701","Nostalgia","2006","2011",0.861538461538461,1,"0.8615","ns","Wilcoxon"
"702","Nostalgia","2006","2018",0.307692307692308,1,"0.3077","ns","Wilcoxon"
"703","Nostalgia","2007","2009",0.12884020004763,1,"0.1288","ns","Wilcoxon"
"704","Nostalgia","2007","2008",0.133883301604395,1,"0.1339","ns","Wilcoxon"
"705","Nostalgia","2007","2021",0.044228473998295,1,"0.0442","*","Wilcoxon"
"706","Nostalgia","2007","2010",0.0183097096140574,1,"0.0183","*","Wilcoxon"
"707","Nostalgia","2007","2012",0.665353127819878,1,"0.6654","ns","Wilcoxon"
"708","Nostalgia","2007","2023",0.00262107234410556,0.44,"0.0026","**","Wilcoxon"
"709","Nostalgia","2007","2013",0.641025641025641,1,"0.6410","ns","Wilcoxon"
"710","Nostalgia","2007","2014",0.00664739208284773,1,"0.0066","**","Wilcoxon"
"711","Nostalgia","2007","2015",0.333333333333333,1,"0.3333","ns","Wilcoxon"
"712","Nostalgia","2007","2017",0.00445887737245928,0.75,"0.0045","**","Wilcoxon"
"713","Nostalgia","2007","2019",0.0264349318310241,1,"0.0264","*","Wilcoxon"
"714","Nostalgia","2007","2020",0.110620730599868,1,"0.1106","ns","Wilcoxon"
"715","Nostalgia","2007","2022",0.035933656414142,1,"0.0359","*","Wilcoxon"
"716","Nostalgia","2007","2024",0.00146654362560879,0.25,"0.0015","**","Wilcoxon"
"717","Nostalgia","2007","2016",0.0512820512820513,1,"0.0513","ns","Wilcoxon"
"718","Nostalgia","2007","2011",0.489377289377289,1,"0.4894","ns","Wilcoxon"
"719","Nostalgia","2007","2018",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"720","Nostalgia","2009","2008",0.336272052680721,1,"0.3363","ns","Wilcoxon"
"721","Nostalgia","2009","2021",0.525171216812084,1,"0.5252","ns","Wilcoxon"
"722","Nostalgia","2009","2010",0.514726754726755,1,"0.5147","ns","Wilcoxon"
"723","Nostalgia","2009","2012",0.155501052892357,1,"0.1555","ns","Wilcoxon"
"724","Nostalgia","2009","2023",0.367010929573859,1,"0.3670","ns","Wilcoxon"
"725","Nostalgia","2009","2013",0.711111111111111,1,"0.7111","ns","Wilcoxon"
"726","Nostalgia","2009","2014",0.652906776745786,1,"0.6529","ns","Wilcoxon"
"727","Nostalgia","2009","2015",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"728","Nostalgia","2009","2017",0.238202458016699,1,"0.2382","ns","Wilcoxon"
"729","Nostalgia","2009","2019",1,1,"1.0000","ns","Wilcoxon"
"730","Nostalgia","2009","2020",0.549900335689054,1,"0.5499","ns","Wilcoxon"
"731","Nostalgia","2009","2022",0.908591174498221,1,"0.9086","ns","Wilcoxon"
"732","Nostalgia","2009","2024",0.311370562144556,1,"0.3114","ns","Wilcoxon"
"733","Nostalgia","2009","2016",0.4,1,"0.4000","ns","Wilcoxon"
"734","Nostalgia","2009","2011",0.56969696969697,1,"0.5697","ns","Wilcoxon"
"735","Nostalgia","2009","2018",0.222222222222222,1,"0.2222","ns","Wilcoxon"
"736","Nostalgia","2008","2021",0.0481728760662668,1,"0.0482","*","Wilcoxon"
"737","Nostalgia","2008","2010",0.054167282718088,1,"0.0542","ns","Wilcoxon"
"738","Nostalgia","2008","2012",0.468242349413529,1,"0.4682","ns","Wilcoxon"
"739","Nostalgia","2008","2023",0.00950518677115481,1,"0.0095","**","Wilcoxon"
"740","Nostalgia","2008","2013",1,1,"1.0000","ns","Wilcoxon"
"741","Nostalgia","2008","2014",0.13181968650055,1,"0.1318","ns","Wilcoxon"
"742","Nostalgia","2008","2015",0.428571428571429,1,"0.4286","ns","Wilcoxon"
"743","Nostalgia","2008","2017",0.0222371252085884,1,"0.0222","*","Wilcoxon"
"744","Nostalgia","2008","2019",0.271326528386661,1,"0.2713","ns","Wilcoxon"
"745","Nostalgia","2008","2020",0.735905138891703,1,"0.7359","ns","Wilcoxon"
"746","Nostalgia","2008","2022",0.169049935590622,1,"0.1690","ns","Wilcoxon"
"747","Nostalgia","2008","2024",0.00531909436306494,0.89,"0.0053","**","Wilcoxon"
"748","Nostalgia","2008","2016",0.019047619047619,1,"0.0190","*","Wilcoxon"
"749","Nostalgia","2008","2011",0.956302521008403,1,"0.9563","ns","Wilcoxon"
"750","Nostalgia","2008","2018",0.142857142857143,1,"0.1429","ns","Wilcoxon"
"751","Nostalgia","2021","2010",0.627474854947893,1,"0.6275","ns","Wilcoxon"
"752","Nostalgia","2021","2012",0.0449435639548979,1,"0.0449","*","Wilcoxon"
"753","Nostalgia","2021","2023",0.167884466086142,1,"0.1679","ns","Wilcoxon"
"754","Nostalgia","2021","2013",0.2,1,"0.2000","ns","Wilcoxon"
"755","Nostalgia","2021","2014",0.697145146037232,1,"0.6971","ns","Wilcoxon"
"756","Nostalgia","2021","2015",0.8,1,"0.8000","ns","Wilcoxon"
"757","Nostalgia","2021","2017",0.620866553307454,1,"0.6209","ns","Wilcoxon"
"758","Nostalgia","2021","2019",0.987229875469181,1,"0.9872","ns","Wilcoxon"
"759","Nostalgia","2021","2020",0.362451587921667,1,"0.3625","ns","Wilcoxon"
"760","Nostalgia","2021","2022",0.785480161563747,1,"0.7855","ns","Wilcoxon"
"761","Nostalgia","2021","2024",0.13280786401878,1,"0.1328","ns","Wilcoxon"
"762","Nostalgia","2021","2016",0.1,1,"0.1000","ns","Wilcoxon"
"763","Nostalgia","2021","2011",0.720915032679738,1,"0.7209","ns","Wilcoxon"
"764","Nostalgia","2021","2018",0.133333333333333,1,"0.1333","ns","Wilcoxon"
"765","Nostalgia","2010","2012",0.0391889450816596,1,"0.0392","*","Wilcoxon"
"766","Nostalgia","2010","2023",0.498694430793865,1,"0.4987","ns","Wilcoxon"
"767","Nostalgia","2010","2013",0.152380952380952,1,"0.1524","ns","Wilcoxon"
"768","Nostalgia","2010","2014",0.831756505492541,1,"0.8318","ns","Wilcoxon"
"769","Nostalgia","2010","2015",0.8,1,"0.8000","ns","Wilcoxon"
"770","Nostalgia","2010","2017",0.732132661459507,1,"0.7321","ns","Wilcoxon"
"771","Nostalgia","2010","2019",0.707621984598123,1,"0.7076","ns","Wilcoxon"
"772","Nostalgia","2010","2020",0.185228958007103,1,"0.1852","ns","Wilcoxon"
"773","Nostalgia","2010","2022",0.595749949654559,1,"0.5957","ns","Wilcoxon"
"774","Nostalgia","2010","2024",0.283396571605374,1,"0.2834","ns","Wilcoxon"
"775","Nostalgia","2010","2016",0.238095238095238,1,"0.2381","ns","Wilcoxon"
"776","Nostalgia","2010","2011",0.725014116318464,1,"0.7250","ns","Wilcoxon"
"777","Nostalgia","2010","2018",0.2,1,"0.2000","ns","Wilcoxon"
"778","Nostalgia","2012","2023",0.00834549244267136,1,"0.0083","**","Wilcoxon"
"779","Nostalgia","2012","2013",0.797101449275362,1,"0.7971","ns","Wilcoxon"
"780","Nostalgia","2012","2014",0.0224139011296516,1,"0.0224","*","Wilcoxon"
"781","Nostalgia","2012","2015",0.521739130434783,1,"0.5217","ns","Wilcoxon"
"782","Nostalgia","2012","2017",0.00944857011465548,1,"0.0094","**","Wilcoxon"
"783","Nostalgia","2012","2019",0.0521661971354911,1,"0.0522","ns","Wilcoxon"
"784","Nostalgia","2012","2020",0.21488773661274,1,"0.2149","ns","Wilcoxon"
"785","Nostalgia","2012","2022",0.0551628157911329,1,"0.0552","ns","Wilcoxon"
"786","Nostalgia","2012","2024",0.00247502197595996,0.42,"0.0025","**","Wilcoxon"
"787","Nostalgia","2012","2016",0.115942028985507,1,"0.1159","ns","Wilcoxon"
"788","Nostalgia","2012","2011",0.706488294314381,1,"0.7065","ns","Wilcoxon"
"789","Nostalgia","2012","2018",0.521739130434783,1,"0.5217","ns","Wilcoxon"
"790","Nostalgia","2023","2013",0.168421052631579,1,"0.1684","ns","Wilcoxon"
"791","Nostalgia","2023","2014",0.72063474087203,1,"0.7206","ns","Wilcoxon"
"792","Nostalgia","2023","2015",0.947368421052632,1,"0.9474","ns","Wilcoxon"
"793","Nostalgia","2023","2017",0.380734127457031,1,"0.3807","ns","Wilcoxon"
"794","Nostalgia","2023","2019",0.286371049303751,1,"0.2864","ns","Wilcoxon"
"795","Nostalgia","2023","2020",0.0679600322260511,1,"0.0680","ns","Wilcoxon"
"796","Nostalgia","2023","2022",0.239920557124697,1,"0.2399","ns","Wilcoxon"
"797","Nostalgia","2023","2024",0.797449511938522,1,"0.7974","ns","Wilcoxon"
"798","Nostalgia","2023","2016",0.315789473684211,1,"0.3158","ns","Wilcoxon"
"799","Nostalgia","2023","2011",0.434176349965824,1,"0.4342","ns","Wilcoxon"
"800","Nostalgia","2023","2018",0.210526315789474,1,"0.2105","ns","Wilcoxon"
"801","Nostalgia","2013","2014",0.470588235294118,1,"0.4706","ns","Wilcoxon"
"802","Nostalgia","2013","2015",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"803","Nostalgia","2013","2017",0.0882352941176471,1,"0.0882","ns","Wilcoxon"
"804","Nostalgia","2013","2019",0.463768115942029,1,"0.4638","ns","Wilcoxon"
"805","Nostalgia","2013","2020",0.971428571428571,1,"0.9714","ns","Wilcoxon"
"806","Nostalgia","2013","2022",0.405797101449275,1,"0.4058","ns","Wilcoxon"
"807","Nostalgia","2013","2024",0.212121212121212,1,"0.2121","ns","Wilcoxon"
"808","Nostalgia","2013","2016",0.333333333333333,1,"0.3333","ns","Wilcoxon"
"809","Nostalgia","2013","2011",1,1,"1.0000","ns","Wilcoxon"
"810","Nostalgia","2013","2018",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"811","Nostalgia","2014","2015",0.705882352941177,1,"0.7059","ns","Wilcoxon"
"812","Nostalgia","2014","2017",0.860856166011338,1,"0.8609","ns","Wilcoxon"
"813","Nostalgia","2014","2019",0.568577460095578,1,"0.5686","ns","Wilcoxon"
"814","Nostalgia","2014","2020",0.145487317568729,1,"0.1455","ns","Wilcoxon"
"815","Nostalgia","2014","2022",0.548859053791637,1,"0.5489","ns","Wilcoxon"
"816","Nostalgia","2014","2024",0.391416148067103,1,"0.3914","ns","Wilcoxon"
"817","Nostalgia","2014","2016",0.392156862745098,1,"0.3922","ns","Wilcoxon"
"818","Nostalgia","2014","2011",0.61671826625387,1,"0.6167","ns","Wilcoxon"
"819","Nostalgia","2014","2018",0.235294117647059,1,"0.2353","ns","Wilcoxon"
"820","Nostalgia","2015","2017",0.625,1,"0.6250","ns","Wilcoxon"
"821","Nostalgia","2015","2019",0.869565217391304,1,"0.8696","ns","Wilcoxon"
"822","Nostalgia","2015","2020",0.647058823529412,1,"0.6471","ns","Wilcoxon"
"823","Nostalgia","2015","2022",0.695652173913043,1,"0.6957","ns","Wilcoxon"
"824","Nostalgia","2015","2024",0.9375,1,"0.9375","ns","Wilcoxon"
"825","Nostalgia","2015","2016",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"826","Nostalgia","2015","2011",1,1,"1.0000","ns","Wilcoxon"
"827","Nostalgia","2015","2018",1,1,"1.0000","ns","Wilcoxon"
"828","Nostalgia","2017","2019",0.635681350736157,1,"0.6357","ns","Wilcoxon"
"829","Nostalgia","2017","2020",0.120321683390224,1,"0.1203","ns","Wilcoxon"
"830","Nostalgia","2017","2022",0.453309840327456,1,"0.4533","ns","Wilcoxon"
"831","Nostalgia","2017","2024",0.199882953863537,1,"0.1999","ns","Wilcoxon"
"832","Nostalgia","2017","2016",0.0882352941176471,1,"0.0882","ns","Wilcoxon"
"833","Nostalgia","2017","2011",0.736326109391125,1,"0.7363","ns","Wilcoxon"
"834","Nostalgia","2017","2018",0.125,1,"0.1250","ns","Wilcoxon"
"835","Nostalgia","2019","2020",0.447778789230756,1,"0.4478","ns","Wilcoxon"
"836","Nostalgia","2019","2022",0.916741416766691,1,"0.9167","ns","Wilcoxon"
"837","Nostalgia","2019","2024",0.137367900985064,1,"0.1374","ns","Wilcoxon"
"838","Nostalgia","2019","2016",0.181159420289855,1,"0.1812","ns","Wilcoxon"
"839","Nostalgia","2019","2011",0.863946488294314,1,"0.8639","ns","Wilcoxon"
"840","Nostalgia","2019","2018",0.260869565217391,1,"0.2609","ns","Wilcoxon"
"841","Nostalgia","2020","2022",0.352115462971241,1,"0.3521","ns","Wilcoxon"
"842","Nostalgia","2020","2024",0.0241511119596136,1,"0.0242","*","Wilcoxon"
"843","Nostalgia","2020","2016",0.164705882352941,1,"0.1647","ns","Wilcoxon"
"844","Nostalgia","2020","2011",0.943629343629344,1,"0.9436","ns","Wilcoxon"
"845","Nostalgia","2020","2018",0.294117647058824,1,"0.2941","ns","Wilcoxon"
"846","Nostalgia","2022","2024",0.0988829502246885,1,"0.0989","ns","Wilcoxon"
"847","Nostalgia","2022","2016",0.181159420289855,1,"0.1812","ns","Wilcoxon"
"848","Nostalgia","2022","2011",0.863946488294314,1,"0.8639","ns","Wilcoxon"
"849","Nostalgia","2022","2018",0.260869565217391,1,"0.2609","ns","Wilcoxon"
"850","Nostalgia","2024","2016",0.5,1,"0.5000","ns","Wilcoxon"
"851","Nostalgia","2024","2011",0.467112299465241,1,"0.4671","ns","Wilcoxon"
"852","Nostalgia","2024","2018",0.1875,1,"0.1875","ns","Wilcoxon"
"853","Nostalgia","2016","2011",0.533333333333333,1,"0.5333","ns","Wilcoxon"
"854","Nostalgia","2016","2018",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"855","Nostalgia","2011","2018",0.8,1,"0.8000","ns","Wilcoxon"
"856","Sorrow","2006","2007",0.832752252458808,1,"0.83275","ns","Wilcoxon"
"857","Sorrow","2006","2009",0.792077478764785,1,"0.79208","ns","Wilcoxon"
"858","Sorrow","2006","2008",0.728339134280715,1,"0.72834","ns","Wilcoxon"
"859","Sorrow","2006","2021",0.70450666307713,1,"0.70451","ns","Wilcoxon"
"860","Sorrow","2006","2010",0.562050020718106,1,"0.56205","ns","Wilcoxon"
"861","Sorrow","2006","2012",0.682894423464081,1,"0.68289","ns","Wilcoxon"
"862","Sorrow","2006","2023",0.185342447341974,1,"0.18534","ns","Wilcoxon"
"863","Sorrow","2006","2013",0.791208791208791,1,"0.79121","ns","Wilcoxon"
"864","Sorrow","2006","2014",0.945411926432252,1,"0.94541","ns","Wilcoxon"
"865","Sorrow","2006","2015",0.615384615384615,1,"0.61538","ns","Wilcoxon"
"866","Sorrow","2006","2017",0.683263095768144,1,"0.68326","ns","Wilcoxon"
"867","Sorrow","2006","2019",0.557437293614177,1,"0.55744","ns","Wilcoxon"
"868","Sorrow","2006","2020",0.327696884848096,1,"0.32770","ns","Wilcoxon"
"869","Sorrow","2006","2022",0.557437293614177,1,"0.55744","ns","Wilcoxon"
"870","Sorrow","2006","2024",0.0519939215278921,1,"0.05199","ns","Wilcoxon"
"871","Sorrow","2006","2016",1,1,"1.00000","ns","Wilcoxon"
"872","Sorrow","2006","2011",0.77032967032967,1,"0.77033","ns","Wilcoxon"
"873","Sorrow","2006","2018",0.769230769230769,1,"0.76923","ns","Wilcoxon"
"874","Sorrow","2007","2009",0.599878277896854,1,"0.59988","ns","Wilcoxon"
"875","Sorrow","2007","2008",0.909510829503426,1,"0.90951","ns","Wilcoxon"
"876","Sorrow","2007","2021",0.466820119352089,1,"0.46682","ns","Wilcoxon"
"877","Sorrow","2007","2010",0.327852923355172,1,"0.32785","ns","Wilcoxon"
"878","Sorrow","2007","2012",1,1,"1.00000","ns","Wilcoxon"
"879","Sorrow","2007","2023",0.0835538274818635,1,"0.08355","ns","Wilcoxon"
"880","Sorrow","2007","2013",0.641025641025641,1,"0.64103","ns","Wilcoxon"
"881","Sorrow","2007","2014",0.789693888468959,1,"0.78969","ns","Wilcoxon"
"882","Sorrow","2007","2015",0.5,1,"0.50000","ns","Wilcoxon"
"883","Sorrow","2007","2017",0.959357818114044,1,"0.95936","ns","Wilcoxon"
"884","Sorrow","2007","2019",0.396062628321902,1,"0.39606","ns","Wilcoxon"
"885","Sorrow","2007","2020",0.177960661865278,1,"0.17796","ns","Wilcoxon"
"886","Sorrow","2007","2022",0.396062628321902,1,"0.39606","ns","Wilcoxon"
"887","Sorrow","2007","2024",0.0222278219238878,1,"0.02223","*","Wilcoxon"
"888","Sorrow","2007","2016",0.923076923076923,1,"0.92308","ns","Wilcoxon"
"889","Sorrow","2007","2011",0.851282051282051,1,"0.85128","ns","Wilcoxon"
"890","Sorrow","2007","2018",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"891","Sorrow","2009","2008",0.455806182121972,1,"0.45581","ns","Wilcoxon"
"892","Sorrow","2009","2021",0.867554805016105,1,"0.86755","ns","Wilcoxon"
"893","Sorrow","2009","2010",0.735331914462349,1,"0.73533","ns","Wilcoxon"
"894","Sorrow","2009","2012",0.343533190669623,1,"0.34353","ns","Wilcoxon"
"895","Sorrow","2009","2023",0.159740122577651,1,"0.15974","ns","Wilcoxon"
"896","Sorrow","2009","2013",0.711111111111111,1,"0.71111","ns","Wilcoxon"
"897","Sorrow","2009","2014",0.652906776745786,1,"0.65291","ns","Wilcoxon"
"898","Sorrow","2009","2015",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"899","Sorrow","2009","2017",0.32460423320566,1,"0.32460","ns","Wilcoxon"
"900","Sorrow","2009","2019",0.695992858271719,1,"0.69599","ns","Wilcoxon"
"901","Sorrow","2009","2020",0.446892038676378,1,"0.44689","ns","Wilcoxon"
"902","Sorrow","2009","2022",0.629139789079819,1,"0.62914","ns","Wilcoxon"
"903","Sorrow","2009","2024",0.0276628465482955,1,"0.02766","*","Wilcoxon"
"904","Sorrow","2009","2016",1,1,"1.00000","ns","Wilcoxon"
"905","Sorrow","2009","2011",0.808080808080808,1,"0.80808","ns","Wilcoxon"
"906","Sorrow","2009","2018",0.222222222222222,1,"0.22222","ns","Wilcoxon"
"907","Sorrow","2008","2021",0.279954033990917,1,"0.27995","ns","Wilcoxon"
"908","Sorrow","2008","2010",0.126103791422261,1,"0.12610","ns","Wilcoxon"
"909","Sorrow","2008","2012",0.959739429553318,1,"0.95974","ns","Wilcoxon"
"910","Sorrow","2008","2023",0.0122280746602202,1,"0.01223","*","Wilcoxon"
"911","Sorrow","2008","2013",0.380952380952381,1,"0.38095","ns","Wilcoxon"
"912","Sorrow","2008","2014",0.589028292871108,1,"0.58903","ns","Wilcoxon"
"913","Sorrow","2008","2015",0.285714285714286,1,"0.28571","ns","Wilcoxon"
"914","Sorrow","2008","2017",0.820727223002092,1,"0.82073","ns","Wilcoxon"
"915","Sorrow","2008","2019",0.18001738220074,1,"0.18002","ns","Wilcoxon"
"916","Sorrow","2008","2020",0.0975118427494626,1,"0.09751","ns","Wilcoxon"
"917","Sorrow","2008","2022",0.191489063004415,1,"0.19149","ns","Wilcoxon"
"918","Sorrow","2008","2024",0.000426678982616389,0.072,"0.00043","***","Wilcoxon"
"919","Sorrow","2008","2016",1,1,"1.00000","ns","Wilcoxon"
"920","Sorrow","2008","2011",0.870588235294118,1,"0.87059","ns","Wilcoxon"
"921","Sorrow","2008","2018",0.571428571428571,1,"0.57143","ns","Wilcoxon"
"922","Sorrow","2021","2010",0.843416309929102,1,"0.84342","ns","Wilcoxon"
"923","Sorrow","2021","2012",0.226918891913942,1,"0.22692","ns","Wilcoxon"
"924","Sorrow","2021","2023",0.300769755190317,1,"0.30077","ns","Wilcoxon"
"925","Sorrow","2021","2013",0.7,1,"0.70000","ns","Wilcoxon"
"926","Sorrow","2021","2014",0.524915113822518,1,"0.52492","ns","Wilcoxon"
"927","Sorrow","2021","2015",0.533333333333333,1,"0.53333","ns","Wilcoxon"
"928","Sorrow","2021","2017",0.14561932140225,1,"0.14562","ns","Wilcoxon"
"929","Sorrow","2021","2019",0.885450419424485,1,"0.88545","ns","Wilcoxon"
"930","Sorrow","2021","2020",0.588759284113096,1,"0.58876","ns","Wilcoxon"
"931","Sorrow","2021","2022",0.860226912687447,1,"0.86023","ns","Wilcoxon"
"932","Sorrow","2021","2024",0.0421197068489012,1,"0.04212","*","Wilcoxon"
"933","Sorrow","2021","2016",0.933333333333333,1,"0.93333","ns","Wilcoxon"
"934","Sorrow","2021","2011",0.720915032679738,1,"0.72092","ns","Wilcoxon"
"935","Sorrow","2021","2018",0.4,1,"0.40000","ns","Wilcoxon"
"936","Sorrow","2010","2012",0.108425550315113,1,"0.10843","ns","Wilcoxon"
"937","Sorrow","2010","2023",0.209994089561725,1,"0.20999","ns","Wilcoxon"
"938","Sorrow","2010","2013",0.857142857142857,1,"0.85714","ns","Wilcoxon"
"939","Sorrow","2010","2014",0.333067142960716,1,"0.33307","ns","Wilcoxon"
"940","Sorrow","2010","2015",0.4,1,"0.40000","ns","Wilcoxon"
"941","Sorrow","2010","2017",0.036195270270678,1,"0.03620","*","Wilcoxon"
"942","Sorrow","2010","2019",0.948467445696994,1,"0.94847","ns","Wilcoxon"
"943","Sorrow","2010","2020",0.678684264135812,1,"0.67868","ns","Wilcoxon"
"944","Sorrow","2010","2022",0.989686757313908,1,"0.98969","ns","Wilcoxon"
"945","Sorrow","2010","2024",0.00957900984321793,1,"0.00958","**","Wilcoxon"
"946","Sorrow","2010","2016",0.952380952380952,1,"0.95238","ns","Wilcoxon"
"947","Sorrow","2010","2011",0.667419536984755,1,"0.66742","ns","Wilcoxon"
"948","Sorrow","2010","2018",0.4,1,"0.40000","ns","Wilcoxon"
"949","Sorrow","2012","2023",0.00989968283879902,1,"0.00990","**","Wilcoxon"
"950","Sorrow","2012","2013",0.355072463768116,1,"0.35507","ns","Wilcoxon"
"951","Sorrow","2012","2014",0.491756204505672,1,"0.49176","ns","Wilcoxon"
"952","Sorrow","2012","2015",0.347826086956522,1,"0.34783","ns","Wilcoxon"
"953","Sorrow","2012","2017",0.748394030201679,1,"0.74839","ns","Wilcoxon"
"954","Sorrow","2012","2019",0.150181305448355,1,"0.15018","ns","Wilcoxon"
"955","Sorrow","2012","2020",0.0724092411998864,1,"0.07241","ns","Wilcoxon"
"956","Sorrow","2012","2022",0.178925329630122,1,"0.17893","ns","Wilcoxon"
"957","Sorrow","2012","2024",0.000366206151050985,0.062,"0.00037","***","Wilcoxon"
"958","Sorrow","2012","2016",0.956521739130435,1,"0.95652","ns","Wilcoxon"
"959","Sorrow","2012","2011",0.97257525083612,1,"0.97258","ns","Wilcoxon"
"960","Sorrow","2012","2018",0.782608695652174,1,"0.78261","ns","Wilcoxon"
"961","Sorrow","2023","2013",0.852631578947368,1,"0.85263","ns","Wilcoxon"
"962","Sorrow","2023","2014",0.0424648084699014,1,"0.04246","*","Wilcoxon"
"963","Sorrow","2023","2015",0.736842105263158,1,"0.73684","ns","Wilcoxon"
"964","Sorrow","2023","2017",0.00518701522830188,0.87,"0.00519","**","Wilcoxon"
"965","Sorrow","2023","2019",0.189523425831426,1,"0.18952","ns","Wilcoxon"
"966","Sorrow","2023","2020",0.551280996462663,1,"0.55128","ns","Wilcoxon"
"967","Sorrow","2023","2022",0.21875643287675,1,"0.21876","ns","Wilcoxon"
"968","Sorrow","2023","2024",0.381749497497661,1,"0.38175","ns","Wilcoxon"
"969","Sorrow","2023","2016",0.852631578947368,1,"0.85263","ns","Wilcoxon"
"970","Sorrow","2023","2011",0.484483937115516,1,"0.48448","ns","Wilcoxon"
"971","Sorrow","2023","2018",0.105263157894737,1,"0.10526","ns","Wilcoxon"
"972","Sorrow","2013","2014",0.392156862745098,1,"0.39216","ns","Wilcoxon"
"973","Sorrow","2013","2015",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"974","Sorrow","2013","2017",0.132352941176471,1,"0.13235","ns","Wilcoxon"
"975","Sorrow","2013","2019",0.652173913043478,1,"0.65217","ns","Wilcoxon"
"976","Sorrow","2013","2020",0.971428571428572,1,"0.97143","ns","Wilcoxon"
"977","Sorrow","2013","2022",0.72463768115942,1,"0.72464","ns","Wilcoxon"
"978","Sorrow","2013","2024",0.458333333333333,1,"0.45833","ns","Wilcoxon"
"979","Sorrow","2013","2016",1,1,"1.00000","ns","Wilcoxon"
"980","Sorrow","2013","2011",1,1,"1.00000","ns","Wilcoxon"
"981","Sorrow","2013","2018",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"982","Sorrow","2014","2015",0.470588235294118,1,"0.47059","ns","Wilcoxon"
"983","Sorrow","2014","2017",0.318289086090464,1,"0.31829","ns","Wilcoxon"
"984","Sorrow","2014","2019",0.437927019684977,1,"0.43793","ns","Wilcoxon"
"985","Sorrow","2014","2020",0.184709020834933,1,"0.18471","ns","Wilcoxon"
"986","Sorrow","2014","2022",0.356002648965276,1,"0.35600","ns","Wilcoxon"
"987","Sorrow","2014","2024",0.00150543090291123,0.25,"0.00151","**","Wilcoxon"
"988","Sorrow","2014","2016",1,1,"1.00000","ns","Wilcoxon"
"989","Sorrow","2014","2011",0.891640866873065,1,"0.89164","ns","Wilcoxon"
"990","Sorrow","2014","2018",0.588235294117647,1,"0.58824","ns","Wilcoxon"
"991","Sorrow","2015","2017",0.25,1,"0.25000","ns","Wilcoxon"
"992","Sorrow","2015","2019",0.521739130434783,1,"0.52174","ns","Wilcoxon"
"993","Sorrow","2015","2020",0.705882352941177,1,"0.70588","ns","Wilcoxon"
"994","Sorrow","2015","2022",0.695652173913043,1,"0.69565","ns","Wilcoxon"
"995","Sorrow","2015","2024",0.9375,1,"0.93750","ns","Wilcoxon"
"996","Sorrow","2015","2016",1,1,"1.00000","ns","Wilcoxon"
"997","Sorrow","2015","2011",0.8,1,"0.80000","ns","Wilcoxon"
"998","Sorrow","2015","2018",1,1,"1.00000","ns","Wilcoxon"
"999","Sorrow","2017","2019",0.0699952048011415,1,"0.07000","ns","Wilcoxon"
"1000","Sorrow","2017","2020",0.0580879329007474,1,"0.05809","ns","Wilcoxon"
"1001","Sorrow","2017","2022",0.126816578932101,1,"0.12682","ns","Wilcoxon"
"1002","Sorrow","2017","2024",5.95624571560654e-05,0.01,"6e-05","****","Wilcoxon"
"1003","Sorrow","2017","2016",1,1,"1.00000","ns","Wilcoxon"
"1004","Sorrow","2017","2011",1,1,"1.00000","ns","Wilcoxon"
"1005","Sorrow","2017","2018",0.625,1,"0.62500","ns","Wilcoxon"
"1006","Sorrow","2019","2020",0.556437312532592,1,"0.55644","ns","Wilcoxon"
"1007","Sorrow","2019","2022",0.990732742060038,1,"0.99073","ns","Wilcoxon"
"1008","Sorrow","2019","2024",0.0135444363468782,1,"0.01354","*","Wilcoxon"
"1009","Sorrow","2019","2016",0.956521739130435,1,"0.95652","ns","Wilcoxon"
"1010","Sorrow","2019","2011",0.656053511705685,1,"0.65605","ns","Wilcoxon"
"1011","Sorrow","2019","2018",0.260869565217391,1,"0.26087","ns","Wilcoxon"
"1012","Sorrow","2020","2022",0.48976098114916,1,"0.48976","ns","Wilcoxon"
"1013","Sorrow","2020","2024",0.159394827919917,1,"0.15939","ns","Wilcoxon"
